fecha,ticker,precio,moneda,fuente
2025-06-26,AAPL,12125.00,ARS,Yahoo Finance AAPL.BA
2025-06-27,AAPL,12075.00,ARS,Yahoo Finance AAPL.BA
2025-06-30,AAPL,12525.00,ARS,Yahoo Finance AAPL.BA
2025-07-01,AAPL,12850.00,ARS,Yahoo Finance AAPL.BA
2025-07-02,AAPL,13175.00,ARS,Yahoo Finance AAPL.BA
2025-07-03,AAPL,13250.00,ARS,Yahoo Finance AAPL.BA
2025-07-04,AAPL,13350.00,ARS,Yahoo Finance AAPL.BA
2025-07-07,AAPL,13425.00,ARS,Yahoo Finance AAPL.BA
2025-07-08,AAPL,13250.00,ARS,Yahoo Finance AAPL.BA
2025-07-10,AAPL,13525.00,ARS,Yahoo Finance AAPL.BA
2025-07-11,AAPL,13450.00,ARS,Yahoo Finance AAPL.BA
2025-07-14,AAPL,13575.00,ARS,Yahoo Finance AAPL.BA
2025-07-15,AAPL,13425.00,ARS,Yahoo Finance AAPL.BA
2025-07-16,AAPL,13425.00,ARS,Yahoo Finance AAPL.BA
2025-07-17,AAPL,13525.00,ARS,Yahoo Finance AAPL.BA
2025-07-18,AAPL,13675.00,ARS,Yahoo Finance AAPL.BA
2025-07-21,AAPL,13650.00,ARS,Yahoo Finance AAPL.BA
2025-07-22,AAPL,13550.00,ARS,Yahoo Finance AAPL.BA
2025-07-23,AAPL,13550.00,ARS,Yahoo Finance AAPL.BA
2025-07-24,AAPL,13650.00,ARS,Yahoo Finance AAPL.BA
2025-07-25,AAPL,13800.00,ARS,Yahoo Finance AAPL.BA
2025-07-28,AAPL,13875.00,ARS,Yahoo Finance AAPL.BA
2025-07-29,AAPL,13650.00,ARS,Yahoo Finance AAPL.BA
2025-07-30,AAPL,13750.00,ARS,Yahoo Finance AAPL.BA
2025-07-31,AAPL,14150.00,ARS,Yahoo Finance AAPL.BA
2025-08-01,AAPL,13850.00,ARS,Yahoo Finance AAPL.BA
2025-08-04,AAPL,13775.00,ARS,Yahoo Finance AAPL.BA
2025-08-05,AAPL,13650.00,ARS,Yahoo Finance AAPL.BA
2025-08-06,AAPL,14275.00,ARS,Yahoo Finance AAPL.BA
2025-08-07,AAPL,14650.00,ARS,Yahoo Finance AAPL.BA
2025-08-08,AAPL,15300.00,ARS,Yahoo Finance AAPL.BA
2025-08-11,AAPL,15050.00,ARS,Yahoo Finance AAPL.BA
2025-08-12,AAPL,15200.00,ARS,Yahoo Finance AAPL.BA
2025-08-13,AAPL,15400.00,ARS,Yahoo Finance AAPL.BA
2025-08-14,AAPL,15250.00,ARS,Yahoo Finance AAPL.BA
2025-08-18,AAPL,15050.00,ARS,Yahoo Finance AAPL.BA
2025-08-19,AAPL,14975.00,ARS,Yahoo Finance AAPL.BA
2025-08-20,AAPL,14825.00,ARS,Yahoo Finance AAPL.BA
2025-08-21,AAPL,14850.00,ARS,Yahoo Finance AAPL.BA
2025-08-22,AAPL,15175.00,ARS,Yahoo Finance AAPL.BA
2025-08-25,AAPL,15500.00,ARS,Yahoo Finance AAPL.BA
2025-08-26,AAPL,15475.00,ARS,Yahoo Finance AAPL.BA
2025-08-27,AAPL,15625.00,ARS,Yahoo Finance AAPL.BA
2025-08-28,AAPL,15700.00,ARS,Yahoo Finance AAPL.BA
2025-08-29,AAPL,15700.00,ARS,Yahoo Finance AAPL.BA
2025-09-01,AAPL,15875.00,ARS,Yahoo Finance AAPL.BA
2025-09-02,AAPL,15700.00,ARS,Yahoo Finance AAPL.BA
2025-09-03,AAPL,16300.00,ARS,Yahoo Finance AAPL.BA
2025-09-04,AAPL,16500.00,ARS,Yahoo Finance AAPL.BA
2025-09-05,AAPL,16625.00,ARS,Yahoo Finance AAPL.BA
2025-09-08,AAPL,17100.00,ARS,Yahoo Finance AAPL.BA
2025-09-09,AAPL,16810.00,ARS,Yahoo Finance AAPL.BA
2025-09-10,AAPL,16270.00,ARS,Yahoo Finance AAPL.BA
2025-09-11,AAPL,16670.00,ARS,Yahoo Finance AAPL.BA
2025-09-12,AAPL,17280.00,ARS,Yahoo Finance AAPL.BA
2025-09-15,AAPL,17620.00,ARS,Yahoo Finance AAPL.BA
2025-09-16,AAPL,17590.00,ARS,Yahoo Finance AAPL.BA
2025-09-17,AAPL,17860.00,ARS,Yahoo Finance AAPL.BA
2025-09-18,AAPL,18500.00,ARS,Yahoo Finance AAPL.BA
2025-09-19,AAPL,19170.00,ARS,Yahoo Finance AAPL.BA
2025-09-22,AAPL,18350.00,ARS,Yahoo Finance AAPL.BA
2025-09-23,AAPL,17950.00,ARS,Yahoo Finance AAPL.BA
2025-09-24,AAPL,17540.00,ARS,Yahoo Finance AAPL.BA
2025-09-25,AAPL,17950.00,ARS,Yahoo Finance AAPL.BA
2025-09-26,AAPL,18750.00,ARS,Yahoo Finance AAPL.BA
2025-09-29,AAPL,18960.00,ARS,Yahoo Finance AAPL.BA
2025-09-30,AAPL,19600.00,ARS,Yahoo Finance AAPL.BA
2025-10-01,AAPL,20060.00,ARS,Yahoo Finance AAPL.BA
2025-10-02,AAPL,19910.00,ARS,Yahoo Finance AAPL.BA
2025-10-03,AAPL,19620.00,ARS,Yahoo Finance AAPL.BA
2025-10-06,AAPL,19510.00,ARS,Yahoo Finance AAPL.BA
2025-10-07,AAPL,19950.00,ARS,Yahoo Finance AAPL.BA
2025-10-08,AAPL,19920.00,ARS,Yahoo Finance AAPL.BA
2025-10-09,AAPL,18630.00,ARS,Yahoo Finance AAPL.BA
2025-10-13,AAPL,17740.00,ARS,Yahoo Finance AAPL.BA
2025-10-14,AAPL,18200.00,ARS,Yahoo Finance AAPL.BA
2025-10-15,AAPL,18180.00,ARS,Yahoo Finance AAPL.BA
2025-10-16,AAPL,18410.00,ARS,Yahoo Finance AAPL.BA
2025-10-17,AAPL,19530.00,ARS,Yahoo Finance AAPL.BA
2025-10-20,AAPL,20610.00,ARS,Yahoo Finance AAPL.BA
2025-10-21,AAPL,21200.00,ARS,Yahoo Finance AAPL.BA
2025-10-22,AAPL,20810.00,ARS,Yahoo Finance AAPL.BA
2025-10-23,AAPL,20150.00,ARS,Yahoo Finance AAPL.BA
2025-10-24,AAPL,20600.00,ARS,Yahoo Finance AAPL.BA
2025-10-27,AAPL,19500.00,ARS,Yahoo Finance AAPL.BA
2025-10-28,AAPL,20060.00,ARS,Yahoo Finance AAPL.BA
2025-10-29,AAPL,20020.00,ARS,Yahoo Finance AAPL.BA
2025-10-30,AAPL,20260.00,ARS,Yahoo Finance AAPL.BA
2025-10-31,AAPL,20410.00,ARS,Yahoo Finance AAPL.BA
2025-11-03,AAPL,20340.00,ARS,Yahoo Finance AAPL.BA
2025-11-04,AAPL,20480.00,ARS,Yahoo Finance AAPL.BA
2025-11-05,AAPL,20190.00,ARS,Yahoo Finance AAPL.BA
2025-11-06,AAPL,20300.00,ARS,Yahoo Finance AAPL.BA
2025-11-07,AAPL,19660.00,ARS,Yahoo Finance AAPL.BA
2025-11-10,AAPL,19920.00,ARS,Yahoo Finance AAPL.BA
2025-11-11,AAPL,20290.00,ARS,Yahoo Finance AAPL.BA
2025-11-12,AAPL,20220.00,ARS,Yahoo Finance AAPL.BA
2025-11-13,AAPL,20200.00,ARS,Yahoo Finance AAPL.BA
2025-11-14,AAPL,20380.00,ARS,Yahoo Finance AAPL.BA
2025-11-17,AAPL,19790.00,ARS,Yahoo Finance AAPL.BA
2025-11-18,AAPL,19720.00,ARS,Yahoo Finance AAPL.BA
2025-11-19,AAPL,19850.00,ARS,Yahoo Finance AAPL.BA
2025-11-20,AAPL,19930.00,ARS,Yahoo Finance AAPL.BA
2025-11-21,AAPL,20410.00,ARS,Yahoo Finance AAPL.BA
2025-11-25,AAPL,21160.00,ARS,Yahoo Finance AAPL.BA
2025-11-26,AAPL,21300.00,ARS,Yahoo Finance AAPL.BA
2025-11-27,AAPL,21090.00,ARS,Yahoo Finance AAPL.BA
2025-11-28,AAPL,21150.00,ARS,Yahoo Finance AAPL.BA
2025-12-01,AAPL,21390.00,ARS,Yahoo Finance AAPL.BA
2025-12-02,AAPL,21790.00,ARS,Yahoo Finance AAPL.BA
2025-12-03,AAPL,21490.00,ARS,Yahoo Finance AAPL.BA
2025-12-04,AAPL,21170.00,ARS,Yahoo Finance AAPL.BA
2025-12-05,AAPL,21050.00,ARS,Yahoo Finance AAPL.BA
2025-12-09,AAPL,20910.00,ARS,Yahoo Finance AAPL.BA
2025-12-10,AAPL,21010.00,ARS,Yahoo Finance AAPL.BA
2025-12-11,AAPL,20960.00,ARS,Yahoo Finance AAPL.BA
2025-12-12,AAPL,21040.00,ARS,Yahoo Finance AAPL.BA
2025-12-15,AAPL,20850.00,ARS,Yahoo Finance AAPL.BA
2025-12-16,AAPL,21150.00,ARS,Yahoo Finance AAPL.BA
2025-12-17,AAPL,21280.00,ARS,Yahoo Finance AAPL.BA
2025-12-18,AAPL,20930.00,ARS,Yahoo Finance AAPL.BA
2025-12-19,AAPL,21030.00,ARS,Yahoo Finance AAPL.BA
2025-12-22,AAPL,20930.00,ARS,Yahoo Finance AAPL.BA
2025-12-23,AAPL,20770.00,ARS,Yahoo Finance AAPL.BA
2025-12-24,AAPL,20900.00,ARS,Yahoo Finance AAPL.BA
2025-12-26,AAPL,20740.00,ARS,Yahoo Finance AAPL.BA
2025-12-29,AAPL,20880.00,ARS,Yahoo Finance AAPL.BA
2025-12-30,AAPL,20770.00,ARS,Yahoo Finance AAPL.BA
2026-01-02,AAPL,20820.00,ARS,Yahoo Finance AAPL.BA
2026-01-05,AAPL,20480.00,ARS,Yahoo Finance AAPL.BA
2026-01-06,AAPL,20190.00,ARS,Yahoo Finance AAPL.BA
2026-01-07,AAPL,20080.00,ARS,Yahoo Finance AAPL.BA
2026-01-08,AAPL,19710.00,ARS,Yahoo Finance AAPL.BA
2026-01-09,AAPL,19920.00,ARS,Yahoo Finance AAPL.BA
2026-01-12,AAPL,19970.00,ARS,Yahoo Finance AAPL.BA
2026-01-13,AAPL,19850.00,ARS,Yahoo Finance AAPL.BA
2026-01-14,AAPL,19700.00,ARS,Yahoo Finance AAPL.BA
2026-01-15,AAPL,19530.00,ARS,Yahoo Finance AAPL.BA
2026-01-16,AAPL,19510.00,ARS,Yahoo Finance AAPL.BA
2026-01-19,AAPL,19290.00,ARS,Yahoo Finance AAPL.BA
2026-01-20,AAPL,18810.00,ARS,Yahoo Finance AAPL.BA
2026-01-21,AAPL,18920.00,ARS,Yahoo Finance AAPL.BA
2026-01-22,AAPL,18790.00,ARS,Yahoo Finance AAPL.BA
2026-01-23,AAPL,18800.00,ARS,Yahoo Finance AAPL.BA
2026-01-26,AAPL,19440.00,ARS,Yahoo Finance AAPL.BA
2026-01-27,AAPL,19590.00,ARS,Yahoo Finance AAPL.BA
2026-01-28,AAPL,19340.00,ARS,Yahoo Finance AAPL.BA
2026-01-29,AAPL,19460.00,ARS,Yahoo Finance AAPL.BA
2026-01-30,AAPL,19440.00,ARS,Yahoo Finance AAPL.BA
2026-02-02,AAPL,20050.00,ARS,Yahoo Finance AAPL.BA
2026-02-03,AAPL,20240.00,ARS,Yahoo Finance AAPL.BA
2026-02-04,AAPL,20570.00,ARS,Yahoo Finance AAPL.BA
2026-02-05,AAPL,20800.00,ARS,Yahoo Finance AAPL.BA
2026-02-06,AAPL,20720.00,ARS,Yahoo Finance AAPL.BA
2026-02-09,AAPL,20190.00,ARS,Yahoo Finance AAPL.BA
2026-02-10,AAPL,20190.00,ARS,Yahoo Finance AAPL.BA
2026-02-11,AAPL,20410.00,ARS,Yahoo Finance AAPL.BA
2026-02-12,AAPL,19190.00,ARS,Yahoo Finance AAPL.BA
2026-02-13,AAPL,19010.00,ARS,Yahoo Finance AAPL.BA
2026-02-18,AAPL,19170.00,ARS,Yahoo Finance AAPL.BA
2026-02-19,AAPL,18860.00,ARS,Yahoo Finance AAPL.BA
2026-02-20,AAPL,19120.00,ARS,Yahoo Finance AAPL.BA
2026-02-23,AAPL,19190.00,ARS,Yahoo Finance AAPL.BA
2026-02-24,AAPL,19690.00,ARS,Yahoo Finance AAPL.BA
2026-02-25,AAPL,20100.00,ARS,Yahoo Finance AAPL.BA
2026-02-26,AAPL,20240.00,ARS,Yahoo Finance AAPL.BA
2026-02-27,AAPL,19450.00,ARS,Yahoo Finance AAPL.BA
2026-03-02,AAPL,19460.00,ARS,Yahoo Finance AAPL.BA
2026-03-03,AAPL,19480.00,ARS,Yahoo Finance AAPL.BA
2026-03-04,AAPL,19310.00,ARS,Yahoo Finance AAPL.BA
2026-03-05,AAPL,19020.00,ARS,Yahoo Finance AAPL.BA
2026-03-06,AAPL,19020.00,ARS,Yahoo Finance AAPL.BA
2026-03-09,AAPL,19110.00,ARS,Yahoo Finance AAPL.BA
2026-03-10,AAPL,19070.00,ARS,Yahoo Finance AAPL.BA
2026-03-11,AAPL,18940.00,ARS,Yahoo Finance AAPL.BA
2026-03-12,AAPL,18620.00,ARS,Yahoo Finance AAPL.BA
2026-03-13,AAPL,18410.00,ARS,Yahoo Finance AAPL.BA
2026-03-16,AAPL,18560.00,ARS,Yahoo Finance AAPL.BA
2026-03-17,AAPL,18650.00,ARS,Yahoo Finance AAPL.BA
2026-03-18,AAPL,18350.00,ARS,Yahoo Finance AAPL.BA
2026-03-19,AAPL,18270.00,ARS,Yahoo Finance AAPL.BA
2026-03-20,AAPL,18200.00,ARS,Yahoo Finance AAPL.BA
2026-03-23,AAPL,18410.00,ARS,Yahoo Finance AAPL.BA
2026-03-25,AAPL,18310.00,ARS,Yahoo Finance AAPL.BA
2026-03-26,AAPL,18280.00,ARS,Yahoo Finance AAPL.BA
2026-03-27,AAPL,18350.00,ARS,Yahoo Finance AAPL.BA
2026-03-30,AAPL,18310.00,ARS,Yahoo Finance AAPL.BA
2026-03-31,AAPL,18720.00,ARS,Yahoo Finance AAPL.BA
2026-04-01,AAPL,19030.00,ARS,Yahoo Finance AAPL.BA
2026-04-06,AAPL,19170.00,ARS,Yahoo Finance AAPL.BA
2026-04-07,AAPL,18800.00,ARS,Yahoo Finance AAPL.BA
2026-04-08,AAPL,19100.00,ARS,Yahoo Finance AAPL.BA
2026-04-09,AAPL,19280.00,ARS,Yahoo Finance AAPL.BA
2026-04-10,AAPL,19180.00,ARS,Yahoo Finance AAPL.BA
2026-04-13,AAPL,19000.00,ARS,Yahoo Finance AAPL.BA
2026-04-14,AAPL,19000.00,ARS,Yahoo Finance AAPL.BA
2026-04-15,AAPL,19350.00,ARS,Yahoo Finance AAPL.BA
2026-04-16,AAPL,19160.00,ARS,Yahoo Finance AAPL.BA
2026-04-17,AAPL,19700.00,ARS,Yahoo Finance AAPL.BA
2026-04-20,AAPL,19990.00,ARS,Yahoo Finance AAPL.BA
2026-04-21,AAPL,19560.00,ARS,Yahoo Finance AAPL.BA
2026-04-22,AAPL,20090.00,ARS,Yahoo Finance AAPL.BA
2026-04-23,AAPL,20210.00,ARS,Yahoo Finance AAPL.BA
2026-04-24,AAPL,20260.00,ARS,Yahoo Finance AAPL.BA
2026-04-27,AAPL,20310.00,ARS,Yahoo Finance AAPL.BA
2026-04-28,AAPL,20330.00,ARS,Yahoo Finance AAPL.BA
2026-04-29,AAPL,20090.00,ARS,Yahoo Finance AAPL.BA
2026-04-30,AAPL,20490.00,ARS,Yahoo Finance AAPL.BA
2026-05-01,AAPL,20490.00,ARS,Yahoo Finance AAPL.BA
2026-05-04,AAPL,20720.00,ARS,Yahoo Finance AAPL.BA
2026-05-05,AAPL,21080.00,ARS,Yahoo Finance AAPL.BA
2026-05-06,AAPL,21270.00,ARS,Yahoo Finance AAPL.BA
2026-05-07,AAPL,21300.00,ARS,Yahoo Finance AAPL.BA
2026-05-08,AAPL,21810.00,ARS,Yahoo Finance AAPL.BA
2026-05-11,AAPL,21610.00,ARS,Yahoo Finance AAPL.BA
2026-05-12,AAPL,21680.00,ARS,Yahoo Finance AAPL.BA
2026-05-13,AAPL,22160.00,ARS,Yahoo Finance AAPL.BA
2026-05-14,AAPL,22030.00,ARS,Yahoo Finance AAPL.BA
2026-05-15,AAPL,22290.00,ARS,Yahoo Finance AAPL.BA
2026-05-18,AAPL,22050.00,ARS,Yahoo Finance AAPL.BA
2026-05-19,AAPL,22260.00,ARS,Yahoo Finance AAPL.BA
2026-05-20,AAPL,22430.00,ARS,Yahoo Finance AAPL.BA
2026-05-21,AAPL,22510.00,ARS,Yahoo Finance AAPL.BA
2026-05-22,AAPL,22920.00,ARS,Yahoo Finance AAPL.BA
2026-05-25,AAPL,22920.00,ARS,Yahoo Finance AAPL.BA
2026-05-26,AAPL,22870.00,ARS,Yahoo Finance AAPL.BA
2026-05-27,AAPL,23000.00,ARS,Yahoo Finance AAPL.BA
2026-05-28,AAPL,23140.00,ARS,Yahoo Finance AAPL.BA
2026-05-29,AAPL,23150.00,ARS,Yahoo Finance AAPL.BA
2026-06-01,AAPL,22880.00,ARS,Yahoo Finance AAPL.BA
2026-06-02,AAPL,23610.00,ARS,Yahoo Finance AAPL.BA
2026-06-03,AAPL,23500.00,ARS,Yahoo Finance AAPL.BA
2026-06-04,AAPL,23520.00,ARS,Yahoo Finance AAPL.BA
2026-06-05,AAPL,23250.00,ARS,Yahoo Finance AAPL.BA
2026-06-08,AAPL,22930.00,ARS,Yahoo Finance AAPL.BA
2026-06-09,AAPL,22030.00,ARS,Yahoo Finance AAPL.BA
2026-06-10,AAPL,22060.00,ARS,Yahoo Finance AAPL.BA
2026-06-11,AAPL,22050.00,ARS,Yahoo Finance AAPL.BA
2026-06-12,AAPL,21800.00,ARS,Yahoo Finance AAPL.BA
2025-01-17,IBB,5870.00,ARS,Yahoo Finance IBB.BA
2025-01-22,IBB,6040.00,ARS,Yahoo Finance IBB.BA
2025-01-23,IBB,6050.00,ARS,Yahoo Finance IBB.BA
2025-01-24,IBB,5990.00,ARS,Yahoo Finance IBB.BA
2025-01-27,IBB,6010.00,ARS,Yahoo Finance IBB.BA
2025-01-28,IBB,6010.00,ARS,Yahoo Finance IBB.BA
2025-01-29,IBB,6000.00,ARS,Yahoo Finance IBB.BA
2025-01-30,IBB,6100.00,ARS,Yahoo Finance IBB.BA
2025-01-31,IBB,6060.00,ARS,Yahoo Finance IBB.BA
2025-02-03,IBB,6120.00,ARS,Yahoo Finance IBB.BA
2025-02-04,IBB,6160.00,ARS,Yahoo Finance IBB.BA
2025-02-05,IBB,6360.00,ARS,Yahoo Finance IBB.BA
2025-02-06,IBB,6260.00,ARS,Yahoo Finance IBB.BA
2025-02-07,IBB,6150.00,ARS,Yahoo Finance IBB.BA
2025-02-10,IBB,5990.00,ARS,Yahoo Finance IBB.BA
2025-02-11,IBB,5920.00,ARS,Yahoo Finance IBB.BA
2025-02-12,IBB,5960.00,ARS,Yahoo Finance IBB.BA
2025-02-13,IBB,6070.00,ARS,Yahoo Finance IBB.BA
2025-02-14,IBB,6080.00,ARS,Yahoo Finance IBB.BA
2025-02-17,IBB,5920.00,ARS,Yahoo Finance IBB.BA
2025-02-18,IBB,6150.00,ARS,Yahoo Finance IBB.BA
2025-02-20,IBB,6240.00,ARS,Yahoo Finance IBB.BA
2025-02-21,IBB,6290.00,ARS,Yahoo Finance IBB.BA
2025-02-24,IBB,6240.00,ARS,Yahoo Finance IBB.BA
2025-02-25,IBB,6180.00,ARS,Yahoo Finance IBB.BA
2025-02-26,IBB,6150.00,ARS,Yahoo Finance IBB.BA
2025-02-27,IBB,6180.00,ARS,Yahoo Finance IBB.BA
2025-02-28,IBB,6200.00,ARS,Yahoo Finance IBB.BA
2025-03-05,IBB,6270.00,ARS,Yahoo Finance IBB.BA
2025-03-06,IBB,6210.00,ARS,Yahoo Finance IBB.BA
2025-03-07,IBB,6200.00,ARS,Yahoo Finance IBB.BA
2025-03-10,IBB,6200.00,ARS,Yahoo Finance IBB.BA
2025-03-11,IBB,6120.00,ARS,Yahoo Finance IBB.BA
2025-03-12,IBB,6140.00,ARS,Yahoo Finance IBB.BA
2025-03-13,IBB,6100.00,ARS,Yahoo Finance IBB.BA
2025-03-14,IBB,6190.00,ARS,Yahoo Finance IBB.BA
2025-03-17,IBB,6340.00,ARS,Yahoo Finance IBB.BA
2025-03-18,IBB,6460.00,ARS,Yahoo Finance IBB.BA
2025-03-19,IBB,6440.00,ARS,Yahoo Finance IBB.BA
2025-03-20,IBB,6340.00,ARS,Yahoo Finance IBB.BA
2025-03-21,IBB,6400.00,ARS,Yahoo Finance IBB.BA
